repayment_id,loan_id,borrower_id,payment_date,amount_paid_ngn,payment_method,days_past_due,partial_payment
RPYCA53AB3F,LN4204B83E,BRW4B79D623,2022-12-21,50047,USSD,6,False
RPY65A5EDFB,LN7AA67342,BRW4B79D623,2024-02-23,69047,Bank Transfer,0,False
RPY26144324,LN5E11F44D,BRWF52207F2,2023-02-06,498842,Cash Agent,0,False
RPY37D6F31F,LN0CD1C6F0,BRW6757C6EC,2022-10-22,33679,Direct Debit,0,True
RPYA9B83420,LN0CD1C6F0,BRW6757C6EC,2022-11-07,24958,Direct Debit,7,False
RPY1D224FB1,LNE3526389,BRW27E302F1,2022-09-25,12996,Cash Agent,0,True
RPYB543D59D,LNE3526389,BRW27E302F1,2022-10-12,24072,Bank Transfer,5,False
RPY9DDBF398,LN7A8A7227,BRW27E302F1,2024-01-15,39464,USSD,0,False
RPY14B79F84,LN439F3374,BRWF484EBFD,2022-09-09,4408,Direct Debit,0,True
RPY8D21D44E,LN439F3374,BRWF484EBFD,2022-09-30,8217,Cash Agent,8,False
RPY27BB2164,LNE64BB984,BRWE0693993,2022-07-09,19761,Direct Debit,0,False
RPY20F60F71,LN9F761A41,BRWE0693993,2023-05-05,31014,Bank Transfer,0,False
RPYF24A1F65,LNC75E8DBB,BRW82941124,2024-02-29,41701,USSD,0,False
RPYEB6421E2,LNAF27D842,BRW833A5A34,2023-07-22,179849,Direct Debit,0,False
RPY0A85C93A,LNAE5957A7,BRW7A28EBF8,2024-04-04,163746,Bank Transfer,0,False
RPY56B4BE7B,LN4EDC4DB7,BRW7A28EBF8,2022-12-20,17287,USSD,0,False
RPY4FA577BE,LNF9FCB868,BRW1A64335D,2022-10-30,145208,Cash Agent,0,False
RPY8C61C844,LN9FF14E2F,BRW23D9CB54,2023-09-02,153934,Cash Agent,0,True
RPYDBA41ABE,LN9FF14E2F,BRW23D9CB54,2023-09-14,199901,USSD,9,False
RPY504A2AE8,LNBA6E4EBB,BRW23D9CB54,2024-01-31,32499,Bank Transfer,0,False
RPY91390F00,LNACE5841B,BRW3935EC93,2023-07-17,37484,Bank Transfer,26,True
RPY1771BAD8,LN6E84DD2F,BRW4D98CCBC,2024-05-28,61482,Cash Agent,0,False
RPY2D6CCCD2,LN57E3CAAE,BRW8D76F6AC,2023-12-14,51827,Direct Debit,0,False
RPY969DD840,LN80F2B19E,BRWDA384785,2022-12-28,92341,Cash Agent,0,False
RPY3FCDA989,LNABE22DC8,BRWDA384785,2023-07-11,35612,Direct Debit,0,True
RPYB8F58F86,LNABE22DC8,BRWDA384785,2023-07-29,56198,Cash Agent,8,False
RPYA0D00CD4,LN8D6B2C4F,BRWDA384785,2024-04-08,161405,Bank Transfer,0,False
RPY7EE014FB,LN94EF996E,BRW2A4F8B8E,2024-03-21,10264,Bank Transfer,0,False
RPY7CE7DC9C,LNC5297D5B,BRWD5E6BAD1,2023-05-20,284800,USSD,0,True
RPY23FC7014,LNC5297D5B,BRWD5E6BAD1,2023-05-26,144754,Bank Transfer,4,False
RPY8A5505BE,LN57953467,BRW84B3B76A,2022-09-12,63040,Bank Transfer,0,False
RPY589D6C3F,LN9E7D72E9,BRW93837154,2023-05-11,59807,Bank Transfer,0,True
RPY4BC20D2A,LN9E7D72E9,BRW93837154,2023-05-28,25644,Cash Agent,4,False
RPY0BD21644,LN108D63F9,BRW0E502CAB,2022-07-24,15452,Bank Transfer,0,False
RPYCBCB8786,LN1A712D28,BRW0E502CAB,2023-09-03,17983,Direct Debit,0,False
RPY2B52AA9E,LNE9A19DDA,BRWABA66043,2022-12-19,18248,Cash Agent,0,False
RPYE3444926,LND5DF48C5,BRWBFB5F843,2024-02-09,9539,Cash Agent,0,False
RPY796DFA14,LN7A26D2AA,BRW22F2B00F,2023-07-23,195351,Bank Transfer,0,False
RPYF5AD4051,LN21BBDB7D,BRW22F2B00F,2024-04-14,77086,Cash Agent,0,False
RPYA58CC335,LN42305646,BRWC30B7B35,2022-10-02,8991,Direct Debit,0,False
RPY48A1E856,LN64BFEBF2,BRWA6997BFE,2023-04-21,42590,USSD,0,False
RPY784F71D3,LNB7289C5A,BRWA6997BFE,2023-08-23,64494,USSD,0,True
RPY1D6ACE02,LNB7289C5A,BRWA6997BFE,2023-09-05,122075,USSD,6,False
RPY34AB7830,LN13BE2BD6,BRWA6997BFE,2023-06-25,14237,Cash Agent,0,False
RPYD171F919,LNA4A2DB8B,BRW1F57CB19,2024-02-26,39674,Cash Agent,0,False
RPY260FC1E8,LN0ABB613D,BRW1F57CB19,2023-05-20,94904,Bank Transfer,0,True
RPYA3E9354C,LN0ABB613D,BRW1F57CB19,2023-05-29,83281,Cash Agent,2,False
RPY8CF3931A,LND8755D2E,BRW1F57CB19,2023-03-28,174455,Cash Agent,0,False
RPYCD292F01,LN406F21E1,BRW1DA9B10B,2024-06-27,178348,Bank Transfer,0,False
RPYDD12AAEC,LN9A0FAB3E,BRW1DA9B10B,2024-08-16,56423,Direct Debit,0,False
RPY8230DE56,LN97A12224,BRWA20D1791,2023-01-27,114405,Direct Debit,0,False
RPY2D5DFB45,LN23F08DD7,BRW8FB9FF85,2024-05-03,45955,USSD,0,False
RPYD6EA385D,LN1E4F83BF,BRW8FB9FF85,2023-05-24,61244,Cash Agent,0,False
RPYEA8BAE30,LN23833122,BRW120DF399,2023-06-22,119615,USSD,0,False
RPYD393DCDE,LN21829810,BRW90C33825,2023-02-06,42833,Direct Debit,0,False
RPY888A0D67,LNC66B6B15,BRW90C33825,2023-07-19,31022,Direct Debit,0,True
RPY0E46C8F5,LNC66B6B15,BRW90C33825,2023-08-04,15086,USSD,5,False
RPYDF63852D,LN42A0B311,BRW2107C702,2023-02-26,22181,Bank Transfer,0,True
RPY35D12455,LN42A0B311,BRW2107C702,2023-03-11,26176,Cash Agent,5,False
RPYA9DCAB53,LNB8782369,BRWE96E7BAA,2022-11-21,8907,USSD,0,True
RPYB01ADB1C,LNB8782369,BRWE96E7BAA,2022-12-01,9526,Bank Transfer,9,False
RPYC6AE8CE8,LNF025143C,BRWC282791F,2023-08-22,77786,Bank Transfer,57,True
RPY32207006,LN5EEA5B71,BRWC282791F,2024-02-10,110659,USSD,0,False
RPY140CDDDF,LN27A6D8E6,BRWC282791F,2024-02-21,40967,Cash Agent,0,False
RPY29828538,LNA2D2936D,BRWDCE4D3CA,2023-09-14,195686,Bank Transfer,0,False
RPY8B4D4986,LN40F4C1DA,BRW21C32B40,2024-06-26,26940,USSD,0,True
RPYF2D6B8DD,LN40F4C1DA,BRW21C32B40,2024-07-18,15263,Cash Agent,1,False
RPYBE781747,LN436AD974,BRW21C32B40,2023-01-16,31681,Cash Agent,0,False
RPY077D8842,LNFF64D877,BRW43493DB9,2024-04-09,41595,Cash Agent,0,False
RPYF012B77B,LN91635B6E,BRW43493DB9,2024-06-02,21323,Bank Transfer,0,False
RPYD7C89AC3,LN21320203,BRW1CDC3CA4,2023-04-20,36035,USSD,0,False
RPY01722C14,LN8804B3DD,BRWCF605723,2023-11-09,10987,Cash Agent,42,True
RPY2DA08B0F,LN6F9A5636,BRW90FEC38E,2022-12-24,113792,Bank Transfer,0,False
RPY8D69E476,LNED4D6399,BRW6F454315,2024-03-05,11316,Direct Debit,56,True
RPYE258A0D7,LNBB9CAE32,BRW7A5BEE09,2024-05-23,41213,Cash Agent,18,True
RPY44F4612A,LN5AF4127D,BRWD550D57A,2022-09-08,89431,Direct Debit,0,False
RPY9D93E558,LN0B326438,BRW935EBFC0,2022-11-16,41820,Direct Debit,0,False
RPY05A1ECFF,LN227D4BEB,BRW935EBFC0,2023-10-06,418112,Cash Agent,0,False
RPY634E642A,LNB1A5ACD3,BRW6370AC7F,2023-02-28,42290,Cash Agent,0,False
RPYF6B3893D,LN447CBDFD,BRW14C580D6,2023-04-09,156081,Cash Agent,0,False
RPY26571C2D,LN95F81CEA,BRW9D0F5CDA,2023-11-13,19511,Cash Agent,0,False
RPYA4FBD186,LN3C4950CF,BRW39BC4043,2023-06-13,480874,Cash Agent,0,False
RPY13DADEC4,LN92F2C267,BRW39BC4043,2024-03-06,15891,Direct Debit,0,False
RPY8B68AEDA,LN4BE23271,BRW13134646,2023-08-02,263199,USSD,0,False
RPY4B256A7A,LN583669C6,BRW13134646,2024-01-13,87234,Cash Agent,0,True
RPY215DF053,LN583669C6,BRW13134646,2024-01-30,67090,Cash Agent,2,False
RPY88B153C1,LN21F976ED,BRW8C3163B6,2022-06-14,38287,Direct Debit,0,False
RPY9EB809F9,LNFB2644D3,BRW3796298A,2024-02-26,5201,Bank Transfer,0,False
RPY1F846BE4,LN2D72C9DA,BRW3796298A,2022-07-15,35864,USSD,0,False
RPY5811BB2F,LNEA85AF1F,BRW7469B55A,2023-05-15,45979,Direct Debit,0,True
RPYD229A1BC,LNEA85AF1F,BRW7469B55A,2023-06-03,103119,Direct Debit,10,False
RPY09F391A6,LN5A0125B8,BRW7D2AA187,2024-07-05,92744,USSD,0,True
RPYF3A48A12,LN5A0125B8,BRW7D2AA187,2024-07-29,60618,USSD,2,False
RPY7B355252,LNA70EED07,BRW7D2AA187,2024-04-22,53522,Bank Transfer,0,True
RPY6C852F2B,LNA70EED07,BRW7D2AA187,2024-05-08,26834,Direct Debit,5,False
RPY5BC9528F,LN80547AF2,BRW04F5AA80,2023-10-18,49174,USSD,0,False
RPY2F87E2F2,LN9249A394,BRW04F5AA80,2022-11-28,148725,Direct Debit,0,False
RPY229C2021,LNA41D8E46,BRW7677B004,2022-12-14,10674,USSD,0,True
RPYB55142D3,LNA41D8E46,BRW7677B004,2023-01-05,6165,Bank Transfer,8,False
RPY0D6B81D2,LNDE105B93,BRW0A612FA1,2024-06-21,154925,Direct Debit,0,False
RPY22F02FEC,LN734383D2,BRWC89F26AE,2022-10-01,419696,Cash Agent,0,False
RPYDF6F3AA8,LNE407E3CC,BRWBCEC47AA,2023-07-18,113212,Direct Debit,0,False
RPY4DF93538,LNBFEFB871,BRW2942FFFB,2023-06-25,14090,Bank Transfer,0,True
RPYBF1D74BF,LNBFEFB871,BRW2942FFFB,2023-07-09,30667,Cash Agent,1,False
RPYFD202740,LNE92B4C3D,BRW2942FFFB,2024-01-15,22650,USSD,0,True
RPY526EE31B,LNE92B4C3D,BRW2942FFFB,2024-01-27,42398,Cash Agent,3,False
RPY041EA633,LNA694F2D1,BRWAB5AD91D,2022-09-13,29267,Direct Debit,0,False
RPYEB6E6D23,LN1E5E47EC,BRWC09EA30D,2024-03-12,102882,Direct Debit,0,False
RPYA2D21144,LNDAD40F4F,BRWC09EA30D,2023-09-27,32634,Cash Agent,0,False
RPY2391EAA0,LNE7D81029,BRWC09EA30D,2024-03-11,22299,USSD,0,False
RPY91A8B3D1,LN7B760FFB,BRW2BF6C0DB,2023-08-07,20901,USSD,0,True
RPY55F8C908,LN7B760FFB,BRW2BF6C0DB,2023-08-29,13385,Direct Debit,4,False
RPY88A6E2BB,LN17A092DD,BRW021FCAA2,2023-12-16,38174,Cash Agent,0,False
RPY0B354F5C,LN1BD1EAEE,BRW021FCAA2,2023-04-14,134818,Bank Transfer,0,False
RPY2147A0FB,LND21AD94D,BRW34F0E464,2023-03-14,47547,Cash Agent,0,False
RPY0059A012,LNAB0F18AA,BRW34F0E464,2023-03-09,21551,Cash Agent,0,False
RPY9CE6EE2E,LN40882B0E,BRW086313AE,2024-02-14,80186,Direct Debit,0,False
RPY440BCFFC,LN7B3C3064,BRWB84CACDE,2023-06-01,96629,USSD,0,True
RPY6A9ACFED,LN7B3C3064,BRWB84CACDE,2023-06-19,194253,Cash Agent,1,False
RPY6FE3F091,LNBB145A7F,BRWB84CACDE,2023-12-31,6865,Cash Agent,7,True
RPY4022B7EB,LN72F5D345,BRWAA6C89A8,2024-08-20,39571,Cash Agent,0,False
RPYF9F8F905,LN945FAAFD,BRWAA6C89A8,2024-09-16,20845,Bank Transfer,0,False
RPYA3584795,LN6AE75902,BRWAE8DCBEE,2022-07-27,153942,Cash Agent,0,False
RPY61D86F4C,LN4162A72C,BRWD40BF4A5,2023-04-23,40600,Cash Agent,8,True
RPY9C57C4B1,LN696A9C6D,BRWC7EB31C0,2024-05-18,143153,Bank Transfer,0,False
RPY541D522C,LN3897CE71,BRWC7EB31C0,2023-08-29,110661,USSD,0,True
RPY916F852A,LN3897CE71,BRWC7EB31C0,2023-09-15,109445,Cash Agent,1,False
RPY319C8C98,LN644C6E95,BRW6920DA13,2023-12-12,11107,Cash Agent,0,False
RPY488808CF,LN2A345FEA,BRW0CB7FB0A,2024-03-22,55223,USSD,0,False
RPY46BA2668,LN346E99B9,BRWFBB8E72F,2024-06-24,114416,Bank Transfer,0,False
RPYAE2A32A5,LNBE06D3FA,BRWF184E8D4,2024-08-01,76329,USSD,0,True
RPYBD33D771,LNBE06D3FA,BRWF184E8D4,2024-08-23,47450,Direct Debit,2,False
RPY31246DCE,LN8A966A1C,BRW84CA7201,2023-05-11,31958,USSD,0,False
RPY0FB0B7E0,LNFE963C53,BRWAC4238F4,2023-08-09,46983,Cash Agent,0,False
RPY8D9BE088,LN28866AF3,BRWAC4238F4,2023-09-22,24081,USSD,0,True
RPY81E1BE5A,LN28866AF3,BRWAC4238F4,2023-10-10,26531,Bank Transfer,5,False
RPYD882B5F8,LN200775F4,BRWAC4238F4,2023-11-13,34793,Bank Transfer,0,False
RPYC72D5FD1,LN4FAB6B3A,BRWD51D8DF0,2024-07-22,190425,Bank Transfer,0,False
RPYC512D468,LN6B24791E,BRWAD50E2BD,2024-06-29,65587,Bank Transfer,0,False
RPYD45FC0F3,LN2A6EFE99,BRW381C9312,2024-02-27,46889,Bank Transfer,0,False
RPYB23CD644,LNA17EA2CA,BRW814800A6,2024-07-15,129454,Direct Debit,0,True
RPYAB676DFB,LNA17EA2CA,BRW814800A6,2024-08-01,95624,Cash Agent,5,False
RPYF671A3F0,LN84FEDF28,BRW814800A6,2023-01-02,73034,Cash Agent,0,True
RPY644201D9,LN84FEDF28,BRW814800A6,2023-01-19,39853,Bank Transfer,8,False
RPYBCC0BE6C,LN0EE787FF,BRW814800A6,2023-07-17,145501,Bank Transfer,0,False
RPY3A4DC735,LN8C875E5F,BRWBDDFB537,2023-08-25,193227,Direct Debit,0,False
RPYF659DD96,LN45006B63,BRWDD3D69EE,2022-07-29,28009,Direct Debit,0,False
RPY953FE1EC,LN9C99B823,BRW6F632255,2024-02-20,5991,Direct Debit,0,False
RPY907A51DE,LNB79EB67E,BRWD59A0F7B,2022-09-11,163290,USSD,0,False
RPY9FD36153,LNC78FB52E,BRWD59A0F7B,2024-06-15,55103,Cash Agent,0,True
RPYA89596C1,LNC78FB52E,BRWD59A0F7B,2024-07-01,71531,Cash Agent,7,False
RPY4562BCA5,LNBD3DEBFD,BRWE44B2A9D,2023-03-29,76059,Bank Transfer,0,False
RPY41D5EDC4,LN7E3B1674,BRWED78D03F,2024-02-14,7088,Bank Transfer,0,False
RPY910D2D6E,LNA4684E77,BRWFB17587D,2023-12-01,19813,Bank Transfer,0,True
RPY6D9B3E61,LNA4684E77,BRWFB17587D,2023-12-19,35658,Bank Transfer,1,False
RPYC02FC974,LNC97BDEE1,BRWFB17587D,2022-11-19,16852,Direct Debit,0,True
RPY0AB41E91,LNC97BDEE1,BRWFB17587D,2022-11-27,7669,Bank Transfer,8,False
RPY2F7EEEA8,LN1F023580,BRWFB17587D,2024-02-04,49083,Direct Debit,0,False
RPY88122508,LNDFD5114D,BRWB218BD28,2024-07-24,332475,Bank Transfer,0,False
RPYCE98D2A0,LN02C33D02,BRW5DCE59F3,2023-08-19,57653,Direct Debit,0,False
RPY2202340B,LN4A3DE4F7,BRW497E74C7,2024-07-24,42793,Cash Agent,58,True
RPY123DF97E,LN6367C366,BRW89F5E17A,2023-01-26,498184,Cash Agent,0,False
RPYAFD57420,LN76AF2D7B,BRW89F5E17A,2022-10-05,105643,Direct Debit,0,False
RPYD0A55DA7,LN448AFD08,BRW9970B1BD,2022-08-08,30785,Bank Transfer,0,False
RPY6A4E061B,LN24EAA04B,BRW8B92C26F,2023-12-22,93752,USSD,25,True
RPYEDB26816,LNE64B652A,BRW51F32A90,2023-06-04,10354,USSD,0,True
RPYE4717087,LNE64B652A,BRW51F32A90,2023-06-20,7333,Cash Agent,5,False
RPYBBE4ABC6,LN3647F591,BRW82B2E903,2023-10-06,35710,Direct Debit,0,False
RPY2C409668,LNE03BD368,BRWBFF8CBB9,2024-03-12,9539,Bank Transfer,0,True
RPYB27F6C74,LNE03BD368,BRWBFF8CBB9,2024-03-29,8073,Cash Agent,10,False
RPY18FBCE8E,LN1512CD51,BRW56CD0853,2023-05-09,63876,Bank Transfer,0,False
RPY0FB416EB,LN50A95754,BRW32E57792,2022-09-02,29073,Cash Agent,0,False
RPYE034C0D2,LN866830B7,BRW32E57792,2024-09-05,36700,Bank Transfer,0,False
RPY895C3FD3,LN5C008B64,BRW32E57792,2024-01-30,417878,Bank Transfer,0,False
RPYE9826D28,LN7068E0A1,BRW0AB6AF99,2023-10-15,25100,Cash Agent,0,True
RPY22C2197A,LN7068E0A1,BRW0AB6AF99,2023-10-31,22724,Bank Transfer,7,False
RPY93F31722,LNAB5A9849,BRW0AB6AF99,2023-12-21,22962,USSD,0,False
RPY33D31B3C,LNF34D77C2,BRW0AB6AF99,2023-05-12,137998,Direct Debit,0,False
RPYA0ED2C9F,LN294742A8,BRW238AB41B,2023-07-22,178795,Cash Agent,0,False
RPY2C55AFAE,LN827D948A,BRW93488647,2023-07-06,115315,Direct Debit,0,False
RPYCCB6D15F,LN3363E8C5,BRW93488647,2024-03-21,66194,Direct Debit,0,False
RPY572836E4,LND99F61E3,BRWECE08397,2023-08-22,46364,Bank Transfer,0,False
RPY9356452C,LN6E19C21A,BRWECE08397,2024-02-25,144739,Bank Transfer,0,False
RPYB6964CA5,LN4A7E4624,BRW4EB8D3BD,2022-12-22,16200,Cash Agent,0,True
RPYAC24BF09,LN4A7E4624,BRW4EB8D3BD,2023-01-14,33585,USSD,9,False
RPYC8DBEEBF,LN2C3FF1CF,BRWEC89BF83,2024-05-23,6780,Bank Transfer,0,True
RPYE77744E1,LN2C3FF1CF,BRWEC89BF83,2024-06-08,10869,Direct Debit,1,False
RPYBB996A74,LN7A906906,BRWDAD54189,2024-01-04,11190,Direct Debit,0,True
RPY7B4D4C0E,LN7A906906,BRWDAD54189,2024-01-18,10172,Cash Agent,3,False
RPYD1D4102D,LN8AE304F2,BRWA9A48377,2023-02-23,14500,Cash Agent,0,False
RPY96698E80,LN21F52A00,BRWA9A48377,2023-12-12,20821,Bank Transfer,0,False
RPYEEB026BC,LNC0B8351F,BRWA9A48377,2023-11-28,8333,USSD,0,True
RPYBB667383,LNC0B8351F,BRWA9A48377,2023-12-09,16448,Direct Debit,9,False
RPY9A830139,LNAD7CE9FB,BRWBA4FD1DC,2024-06-17,15815,USSD,0,True
RPY836E9BE0,LNAD7CE9FB,BRWBA4FD1DC,2024-06-29,25654,USSD,4,False
RPY2EE31FAC,LN2F6C5603,BRW33C1AC4E,2023-01-07,493812,USSD,0,False
RPY8911F2CF,LNC055B3F8,BRW57CE7E29,2024-03-27,21535,Direct Debit,0,False
RPY4FB98A22,LNB218C7D6,BRWB360C80D,2024-05-27,39507,Cash Agent,0,False
RPY961C513F,LN3335A3E3,BRW11FED04E,2023-02-24,34893,Bank Transfer,0,False
RPY25EF299C,LN2EC9B0F2,BRWC7290A0B,2024-08-22,21785,Direct Debit,0,False
RPY30481321,LNDAC002F5,BRWC7290A0B,2023-08-08,25264,USSD,0,False
RPY4B7B51D2,LNC3699C6F,BRW3BE35CB2,2024-08-23,12157,Direct Debit,0,False
RPYD40CEE8E,LN02C6A0B9,BRWA97A0BE1,2024-03-19,323364,Cash Agent,0,False
RPY18D7E317,LN9F04B209,BRWA97A0BE1,2024-06-03,11491,Bank Transfer,0,False
RPYA8C4C9D0,LN054B0243,BRWB8BB36DC,2023-02-14,12289,USSD,0,True
RPY3F97D85C,LN054B0243,BRWB8BB36DC,2023-02-24,27193,USSD,1,False
RPY6AFF0CC9,LN631B1523,BRWB8BB36DC,2022-10-11,22132,Bank Transfer,0,False
RPY35AD78FF,LNEABCE6A5,BRW72943776,2023-05-07,32260,Bank Transfer,0,False
RPYD6AB9856,LNEDD8BCD2,BRWDC867721,2023-06-11,9386,Direct Debit,40,True
RPYE34DDC97,LNEE15A581,BRWDC867721,2024-08-22,5885,Cash Agent,0,False
RPYEAEFF204,LNBF70B2E3,BRWB6756BEF,2023-09-02,50953,Cash Agent,0,True
RPY587D32F9,LNBF70B2E3,BRWB6756BEF,2023-09-15,42643,Cash Agent,3,False
RPY4C393710,LNE5703C9E,BRWB6756BEF,2023-06-22,27832,Bank Transfer,0,False
RPY2883A60A,LN197AB7E5,BRWB6756BEF,2024-07-05,93690,USSD,0,False
RPY7A80B28A,LNEF2CA90C,BRW1DB55C97,2023-02-26,152353,USSD,0,False
RPYC026ECA1,LN7D89D2F5,BRW1DB55C97,2024-02-21,320430,Direct Debit,0,False
RPY617C2124,LNCE5EAB37,BRW666A4BD9,2023-01-20,27367,Direct Debit,0,True
RPY4CDB9454,LNCE5EAB37,BRW666A4BD9,2023-01-30,20195,Direct Debit,9,False
RPY03BF8BCE,LN0CC8C00F,BRW2683A94A,2024-07-05,48859,Bank Transfer,0,False
RPY7FFD81E7,LNDE7A7894,BRWED2CEA81,2023-10-31,3210,Cash Agent,31,True
RPY0113892B,LN207F1C38,BRWA7B06B64,2023-10-26,123286,Direct Debit,0,False
RPY95930D11,LNED354577,BRWA7B06B64,2022-09-11,42769,Direct Debit,0,False
RPY4C19DC40,LN94100112,BRWA7B06B64,2022-09-10,41807,Direct Debit,0,True
RPYA5651548,LN94100112,BRWA7B06B64,2022-09-27,56795,USSD,7,False
RPYA9491142,LN817D0D8D,BRW24789521,2023-06-16,48096,Direct Debit,0,False
RPY8258B8B4,LNE4BC5112,BRW24789521,2022-10-13,47815,Direct Debit,0,False
RPYFAC53500,LN708A4AE8,BRW85E251A5,2024-06-21,23706,USSD,0,False
RPY971AAD88,LNB09DEB42,BRW79516E11,2022-11-20,161404,USSD,0,False
RPY53F2E9D7,LNBEEF1E72,BRW79516E11,2023-01-10,39908,Cash Agent,0,False
RPY4731D8D8,LN49FF1F8B,BRW0947D0F5,2023-01-31,215527,USSD,0,False
RPYCFBDA857,LN46670E3C,BRW0947D0F5,2024-06-30,9716,Bank Transfer,0,True
RPYD30F416C,LN46670E3C,BRW0947D0F5,2024-07-16,11657,USSD,5,False
RPY810055A6,LN4E037DAE,BRW438F00B5,2024-05-08,54040,Bank Transfer,0,False
RPYF69698A2,LN3128E416,BRW039E0438,2023-11-16,99083,Bank Transfer,0,False
RPY999D2FCA,LNFD326874,BRW039E0438,2023-06-05,38352,Direct Debit,0,False
RPY95A966A0,LN4C2E4ACE,BRWC0E24BBE,2023-07-10,37831,Direct Debit,0,False
RPYB55E13A7,LNC69AA16D,BRWF7CE52CA,2022-07-29,27505,Bank Transfer,0,False
RPYEB891F6D,LN7F951FD9,BRW14AC6376,2023-06-12,2675,Direct Debit,32,True
RPY9784B028,LN7A3EB1BF,BRW14AC6376,2023-06-30,30273,Direct Debit,0,False
RPYC9B0B8B3,LN27A1D61F,BRW3DEA1410,2022-10-13,47489,Cash Agent,0,False
RPY75EF6991,LNAD5CB9F0,BRW9506BAE6,2023-03-15,123286,Bank Transfer,0,True
RPYDF931C42,LNAD5CB9F0,BRW9506BAE6,2023-03-31,64207,Cash Agent,1,False
RPYED29C4FB,LN8FB467E8,BRW3DB0B019,2024-03-18,35278,Direct Debit,0,False
RPY58D5CDCA,LNE3A99053,BRW3DB0B019,2023-09-27,149358,USSD,0,False
RPY85D762D3,LNE4E25C5D,BRW3E966C45,2023-03-04,32238,Direct Debit,0,False
RPY39EE3E0C,LN8D947A25,BRWAD67BEE7,2023-12-11,18909,USSD,0,False
RPY4C189C85,LNE25FAF94,BRWAD67BEE7,2023-10-02,14558,USSD,0,True
RPY6C33ACCC,LNE25FAF94,BRWAD67BEE7,2023-10-21,11176,USSD,4,False
RPY5B2B2347,LNCE5292A7,BRW00CC4C8E,2022-11-05,197951,Direct Debit,0,False
RPY5494BC6D,LN2ACC1339,BRW7E4AF995,2022-07-21,37118,Bank Transfer,0,False
RPY26EC0C85,LN53797B4F,BRW7E4AF995,2023-06-27,10785,USSD,0,True
RPY92ABB935,LN53797B4F,BRW7E4AF995,2023-07-21,23170,Direct Debit,9,False
RPY86DE4862,LNCFF09F45,BRW7E4AF995,2022-08-03,20844,Bank Transfer,0,False
RPY21BDC26F,LNC298BAD3,BRWBC5DE5F1,2023-02-19,7875,Bank Transfer,43,True
RPYB9ABCBB3,LN2678239D,BRWE2CF9AD4,2023-11-28,35716,Direct Debit,51,True
RPYC4D0C9DE,LN94907CCF,BRW81D573A3,2024-01-06,85075,Direct Debit,0,False
RPY71762B27,LNDB180127,BRW81D573A3,2022-07-10,5544,Bank Transfer,0,True
RPY79D902D7,LNDB180127,BRW81D573A3,2022-07-27,4323,Bank Transfer,4,False
RPYC61F0CAE,LN07634483,BRW645229FF,2024-06-02,5659,Bank Transfer,49,True
RPYAF8E712A,LNC9FAE0B8,BRW99F19160,2024-07-07,7472,USSD,0,False
RPY9F352FFD,LN049C8B8C,BRW99F19160,2024-06-13,19926,Direct Debit,0,False
RPY675C9AC5,LN6DC2A181,BRWCA72717B,2024-08-26,16707,Direct Debit,0,True
RPYEB22BBEB,LN6DC2A181,BRWCA72717B,2024-09-06,8739,Bank Transfer,9,False
RPY12663922,LND6DC091B,BRW1CB8DA0A,2023-05-19,35840,Bank Transfer,0,False
RPY944DC4B0,LN0EA37178,BRW1CB8DA0A,2023-02-03,260778,Direct Debit,0,False
RPY557B8F74,LN15C72B19,BRW1CB8DA0A,2024-02-22,28841,USSD,0,False
RPY7BBD3FE7,LN547F8C36,BRW1C6168C7,2024-04-25,26919,Bank Transfer,0,False
RPY090C21B5,LN8E6E28A0,BRW42CD12A6,2023-02-20,9822,Cash Agent,0,True
RPY4AB68291,LN8E6E28A0,BRW42CD12A6,2023-03-03,8445,Bank Transfer,1,False
RPYCDFD8019,LN2C1C601F,BRWD8DB9FCD,2023-04-20,29266,Direct Debit,0,False
RPY9EA06EAC,LN622A43D2,BRW49621A11,2023-05-26,45104,USSD,0,False
RPYEF1FEB3A,LND53EB799,BRW07726249,2022-10-26,16091,Cash Agent,0,False
RPY586F4593,LND23FBCC4,BRW07726249,2024-01-20,7436,Direct Debit,0,False
RPY7CA92D6A,LN218A89B7,BRWAFC288FA,2022-10-20,31798,Bank Transfer,54,True
RPY3EF42140,LN15272F3F,BRW07826E20,2024-07-22,120666,Bank Transfer,0,False
RPY4075E556,LN2D147C75,BRW07826E20,2022-11-08,43969,Bank Transfer,0,False
RPY14FFD6DC,LN6EBAA46D,BRW60FC15E2,2022-07-03,476000,USSD,0,False
RPY3FF8CDE2,LNA211D5D5,BRW9DABE071,2022-08-31,198682,Cash Agent,0,False
RPYAE84CEC9,LN9EA9EF9B,BRW5D7C4294,2022-10-22,67525,Cash Agent,0,True
RPY65436491,LN9EA9EF9B,BRW5D7C4294,2022-11-03,90176,Bank Transfer,9,False
RPYE8A8428A,LN92CDB8A6,BRW5D7C4294,2023-04-22,19399,Bank Transfer,21,True
RPYC3921941,LN6A927156,BRW5D7C4294,2022-06-16,5011,Direct Debit,0,True
RPY6606D0E8,LN6A927156,BRW5D7C4294,2022-07-02,2593,Bank Transfer,6,False
RPY0770A07F,LN75B2794F,BRW626A36D8,2024-09-03,32726,USSD,0,False
RPYB8BEA7B1,LND6975994,BRW626A36D8,2022-12-31,44754,USSD,0,True
RPYE78DC821,LND6975994,BRW626A36D8,2023-01-09,89461,Direct Debit,3,False
